CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_Yes,Online Backup_Yes,Device Protection_Yes,Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Payment Risk Category,Tenure Group
4952-YSOGZ,Lompoc,0,0,1,0,4,1,1,85.95,381.3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
1589-AGTLK,Lompoc,1,0,0,0,3,1,1,45.35,141.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
5244-IRFIH,Los Alamos,1,1,1,0,33,1,1,94.5,3105.55,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,Long term
2684-EIWEO,Oceano,0,1,0,0,30,1,0,91.7,2758.15,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,Low Risk,Long term
6439-GTPCA,Pismo Beach,0,0,0,0,45,1,1,87.25,3941.7,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,High Risk,Long term
5138-WVKYJ,Mojave,1,0,0,0,10,1,0,98.55,1008.55,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,High Risk,New
6683-VLCTZ,Johannesburg,1,1,0,0,20,1,1,98.55,1842.8,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,High Risk,Medium
2189-WWOEW,Keene,0,0,0,0,15,1,1,85.9,1269.55,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Low Risk,Medium
1894-IGFSG,Lancaster,0,0,0,0,22,1,0,89.25,1907.85,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,Medium
7379-POKDZ,Lancaster,1,0,1,0,3,1,1,70.3,208.85,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
0236-HFWSV,Palmdale,1,0,0,0,15,1,1,93.35,1444.65,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,Medium
3900-AQPHZ,Pearblossom,0,0,0,0,1,1,0,19.9,19.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
5842-POCOP,Randsburg,0,0,1,0,5,1,1,88.9,454.15,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,Medium Risk,New
2037-XJFUP,Ridgecrest,1,0,1,0,33,1,1,95.8,3036.75,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,High Risk,Long term
7314-OXENN,Trona,1,0,0,0,2,1,1,82.0,184.65,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,New
0322-CHQRU,Palmdale,1,0,0,0,2,1,0,45.35,89.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
4678-DVQEO,Bass Lake,0,0,0,0,1,1,1,52.2,52.2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,High Risk,New
0691-IFBQW,Biola,0,1,0,0,46,1,1,110.0,4874.8,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,High Risk,Long term
3009-JWMPU,Five Points,1,0,0,0,62,1,1,96.75,6125.4,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,High Risk,Long term
1450-GALXR,Friant,0,0,0,0,10,1,1,98.5,1058.25,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,High Risk,New
3138-BKYAV,Kerman,1,0,0,0,6,1,1,85.35,489.45,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,High Risk,New
4289-DTDKW,Madera,1,0,1,0,40,1,1,101.3,4113.1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,High Risk,Long term
1820-TQVEV,Madera,1,0,0,0,1,1,1,69.55,69.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
2239-JALAW,Mendota,1,0,0,0,58,1,1,103.25,6017.65,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,Low Risk,Long term
4853-RULSV,Miramonte,1,0,0,0,70,1,1,104.0,7250.15,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,Low Risk,Long term
6275-YDUVO,Orosi,0,0,0,0,2,1,1,86.2,178.7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,Medium Risk,New
0115-TFERT,Fresno,1,0,1,0,21,1,1,111.2,2317.1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,High Risk,Medium
2311-QYMUQ,San Joaquin,0,0,1,0,16,1,1,89.45,1430.25,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,Low Risk,Medium
3643-AHCFP,Selma,1,1,1,0,7,1,1,95.6,644.35,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Low Risk,New
3104-OWCGK,South Dos Palos,1,0,1,0,60,1,0,90.95,5453.4,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,High Risk,Long term
9101-BWFSS,Tollhouse,0,0,1,0,50,1,0,108.55,5610.7,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,High Risk,Long term
9231-ZJYAM,Squaw Valley,0,1,0,0,4,1,1,78.85,292.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,High Risk,New
6982-SSHFK,Fresno,1,0,0,0,1,1,0,44.4,44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
0727-BMPLR,Fresno,0,1,0,0,55,1,1,100.0,5509.3,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,High Risk,Long term
1038-ZAGBI,Fresno,0,0,1,0,12,1,0,19.8,229.6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Low Risk,New
3027-ZTDHO,Fresno,1,0,0,0,1,1,1,89.9,89.9,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,New
2382-BCKQJ,Big Sur,0,0,0,0,62,1,1,100.15,6413.65,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,High Risk,Long term
2207-NHRJK,Carmel,1,0,0,0,1,1,0,50.8,50.8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,New
0947-MUGVO,Jolon,1,1,1,0,20,1,1,73.65,1463.5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,Medium
9944-HKVVB,King City,0,0,0,0,3,1,1,95.1,307.4,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,High Risk,New
4124-MMETB,Lockwood,1,0,0,0,22,1,1,94.65,2104.55,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,Low Risk,Medium
3671-SHRSP,Marina,1,0,1,0,4,1,1,80.6,319.15,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,Medium Risk,New
3313-QKNKB,Pebble Beach,1,0,1,0,59,1,0,85.55,5084.65,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,High Risk,Long term
5073-WXOYN,Belmont,0,0,0,0,60,0,1,50.8,3027.4,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,High Risk,Long term
0207-MDKNV,Daly City,0,0,0,0,15,1,0,105.1,1582.75,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,High Risk,Medium
9851-KIELU,Loma Mar,1,0,0,0,10,1,1,110.1,1043.3,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,High Risk,New
3908-BLSYF,Los Altos,0,0,0,0,6,1,0,83.9,497.55,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,High Risk,New
7549-MYGPK,Mountain View,0,0,1,0,63,1,1,100.55,6215.35,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,High Risk,Long term
3804-RVTGV,Mountain View,1,0,1,0,50,1,1,103.85,5017.9,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,Low Risk,Long term
9227-LUNBG,Pescadero,0,0,0,0,1,0,0,24.6,24.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
4315-MURBD,San Bruno,0,0,0,0,12,1,1,98.9,1120.95,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,Low Risk,New
9734-YWGEX,South San Francisco,0,0,0,0,9,1,0,98.3,923.5,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,Low Risk,New
2719-BDAQO,Sunnyvale,1,0,0,0,17,1,0,93.85,1625.65,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,High Risk,Medium
0781-LKXBR,San Francisco,1,1,0,0,9,1,1,100.5,918.6,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,High Risk,New
1907-UBQFC,San Francisco,1,1,0,0,10,1,1,72.85,688.65,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,New
6513-EECDB,San Francisco,1,1,1,0,1,1,1,73.55,73.55,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
7074-IEVOJ,San Francisco,0,1,0,0,3,1,1,79.4,205.05,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,New
9625-QSTYE,San Francisco,0,0,0,0,13,1,1,81.15,952.3,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,High Risk,Medium
4750-ZRXIU,Palo Alto,0,1,0,0,4,1,1,84.6,360.1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
6400-BWQKW,San Mateo,0,0,0,0,6,1,1,79.05,434.5,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,High Risk,New
6680-WKXRZ,Antioch,0,0,0,0,3,1,0,74.4,215.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,New
7028-DVOIQ,Birds Landing,1,1,0,0,35,1,1,99.05,3395.8,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,High Risk,Long term
4208-UFFGW,Byron,1,1,0,0,2,1,0,44.95,85.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
9448-REEVD,Concord,1,0,1,0,1,1,0,44.7,44.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low Risk,New
9117-SHLZX,Fremont,1,0,0,0,1,1,1,45.7,45.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
9889-TMAHG,Fremont,1,1,0,0,8,1,0,100.3,832.35,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,Low Risk,New
4541-RMRLG,Hayward,1,0,0,0,7,1,0,19.25,112.3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
3158-MOERK,Hayward,0,0,0,0,2,1,1,96.0,174.8,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,New
7294-TMAOP,Castro Valley,0,0,0,0,1,1,0,90.55,90.55,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,New
8919-FYFQZ,Livermore,1,1,1,0,44,0,1,30.35,1359.7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,Long term
2834-JRTUA,Martinez,1,0,0,0,71,1,1,108.05,7532.15,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,High Risk,Long term
5875-YPQFJ,Fremont,1,0,0,0,1,1,1,69.9,69.9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
6646-QVXLR,Napa,1,1,1,0,62,1,1,103.75,6383.35,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,High Risk,Long term
8603-IJWDN,Pinole,1,0,0,0,1,1,1,86.6,86.6,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
9369-XFEHK,Pleasanton,0,1,1,0,33,1,1,80.6,2656.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Low Risk,Long term
3842-IYKUE,San Leandro,0,0,0,0,35,1,0,85.3,2917.5,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,Low Risk,Long term
6641-XRPSU,San Lorenzo,0,0,0,0,34,1,1,70.0,2416.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Low Risk,Long term
1374-DMZUI,San Ramon,0,1,0,0,4,1,1,94.3,424.45,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,New
8357-EQXFO,Union City,0,0,0,0,7,1,1,95.35,660.9,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,High Risk,New
1989-PRJHP,Pleasanton,1,1,1,0,27,1,1,75.5,1893.95,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,Long term
9524-EGPJC,Walnut Creek,0,0,0,0,18,1,1,90.1,1612.75,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,High Risk,Medium
6993-OHLXR,Walnut Creek,0,0,0,0,2,1,0,68.95,119.75,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
8818-XYFCQ,Walnut Creek,1,0,1,0,32,1,1,99.55,3204.65,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,Low Risk,Long term
4695-VADHF,Oakland,1,0,1,0,18,1,0,57.45,990.85,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,High Risk,Medium
3863-IUBJR,Oakland,1,0,1,0,12,1,0,53.65,696.35,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Low Risk,New
4822-RVYBB,Berkeley,1,1,0,0,8,1,1,100.6,819.4,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,High Risk,New
8436-BJUMM,Albany,1,0,1,0,26,1,1,83.75,2070.6,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,High Risk,Long term
4184-TJFAN,Berkeley,0,1,1,0,3,1,1,88.3,273.75,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,Medium Risk,New
4145-UQXUQ,Berkeley,0,1,0,0,8,1,1,92.1,729.95,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,High Risk,New
9948-YPTDG,San Rafael,1,0,1,0,38,1,1,79.45,3013.05,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,High Risk,Long term
1236-WFCDV,Greenbrae,1,1,0,0,14,1,0,90.45,1266.1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,Low Risk,Medium
4883-QICIH,Bodega Bay,1,0,1,0,32,1,1,69.75,2347.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,Long term
8329-IBCTI,Cotati,0,0,0,0,1,1,0,19.65,19.65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
1271-SJBGZ,Forest Knolls,1,1,0,0,12,0,1,43.65,526.95,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,High Risk,New
5669-SRAIP,Larkspur,0,0,0,0,5,0,0,39.5,210.75,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,High Risk,New
5981-ITEMU,Marshall,1,0,1,0,40,1,1,97.1,3706.95,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Low Risk,Long term
6941-PMGEP,Novato,0,0,0,0,5,1,1,80.0,412.5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
1624-WOIWJ,Nicasio,0,0,0,0,10,1,1,84.7,832.05,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,Medium Risk,New
2074-GKOWZ,Novato,1,0,1,0,2,1,1,89.55,185.55,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,Low Risk,New
0376-YMCJC,Novato,1,0,0,0,23,1,1,90.6,1943.2,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,High Risk,Medium
0634-SZPQA,San Anselmo,0,0,0,0,23,1,1,90.05,2169.8,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,Low Risk,Medium
5536-RTPWK,Sausalito,1,0,1,0,49,1,1,99.05,4853.75,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,Low Risk,Long term
6166-ILMNY,Tomales,0,0,0,0,2,1,0,69.75,144.55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,New
3097-NNSPB,Valley Ford,0,0,0,0,2,1,1,49.05,91.1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Low Risk,New
0655-RBDUG,Alviso,1,0,0,0,7,1,1,98.05,713.0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,Low Risk,New
4361-BKAXE,Boulder Creek,0,0,0,0,41,1,1,114.5,4527.45,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,Low Risk,Long term
9878-TNQGW,Davenport,1,0,0,0,2,1,1,80.95,171.15,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
4441-NIHPT,Freedom,0,1,0,0,13,1,1,74.3,940.35,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,High Risk,Medium
8999-BOHSE,Gilroy,0,1,0,0,11,1,0,89.7,1047.7,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,Low Risk,New
7029-RPUAV,Los Gatos,1,1,1,0,17,1,1,100.45,1622.45,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,Low Risk,Medium
4607-CHPCA,San Martin,1,0,1,0,25,1,1,90.4,2178.6,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,High Risk,Long term
8824-RWFXJ,Santa Cruz,1,0,1,0,3,1,1,56.15,168.15,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Medium Risk,New
9763-PDTKK,San Jose,0,0,0,0,4,1,1,94.4,387.2,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,Low Risk,New
7627-JKIAZ,San Jose,0,0,1,0,37,1,1,78.95,2839.65,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,Low Risk,Long term
4081-DYXAV,San Jose,0,0,0,0,19,0,1,44.85,893.55,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,Low Risk,Medium
8111-SLLHI,San Jose,1,1,1,0,39,1,1,105.65,4284.8,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,High Risk,Long term
0927-LCSMG,San Jose,1,0,0,0,7,1,0,74.65,544.55,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Medium Risk,New
8257-RZAHR,San Jose,0,0,1,0,14,1,1,64.7,941.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Low Risk,Medium
5293-WXJAK,San Jose,0,1,1,0,11,1,1,104.05,1133.65,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,Low Risk,New
0841-NULXI,Stockton,1,0,0,0,1,0,1,35.55,35.55,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
7851-WZEKY,Stockton,0,0,0,0,2,1,1,95.15,196.9,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,New
8844-TONUD,Acampo,1,0,1,0,13,1,1,96.65,1162.85,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,Medium Risk,Medium
4086-YQSNZ,Glencoe,0,1,1,0,3,1,1,80.4,224.05,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,High Risk,New
5868-CZJDR,Linden,1,0,0,0,1,0,1,31.35,31.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium Risk,New
0135-NMXAP,Lodi,0,0,0,0,12,1,1,89.75,1052.4,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,Low Risk,New
6270-OMFIW,Valley Springs,1,0,1,0,60,1,1,94.4,5610.25,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,High Risk,Long term
0107-WESLM,West Point,1,0,0,0,1,1,1,19.85,19.85,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
3992-YWPKO,Atwater,0,0,0,0,6,1,1,109.9,669.45,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,Low Risk,New
0125-LZQXK,Big Oak Flat,1,0,0,0,15,1,1,101.35,1553.95,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,High Risk,Medium
8399-YNDCH,Columbia,1,1,0,0,21,1,1,60.05,1236.15,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Low Risk,Medium
5673-FSSMF,Delhi,0,0,0,0,1,1,1,60.15,60.15,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
1579-KLYDT,Hickman,1,0,0,0,7,1,1,90.45,593.45,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,High Risk,New
3927-NLNRY,Long Barn,1,0,1,0,53,1,1,94.25,4867.95,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,Low Risk,Long term
6358-LYNGM,Mariposa,1,0,0,0,1,1,1,74.9,74.9,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
5494-HECPR,Mi Wuk Village,0,0,0,0,1,1,1,80.25,80.25,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,High Risk,New
9824-BEMCV,Modesto,1,0,1,0,17,1,1,69.0,1149.65,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,Medium
1373-ORVIZ,Modesto,0,0,1,0,11,1,1,66.35,740.8,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,High Risk,New
9866-QEVEE,Modesto,1,0,0,0,19,1,1,86.0,1532.45,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk,Medium
9897-KXHCM,Modesto,0,0,1,0,3,1,1,80.3,250.05,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
7979-CORPM,Oakdale,1,0,0,0,24,1,1,90.55,2282.55,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,Low Risk,Medium
1618-CFHME,Riverbank,0,0,0,0,2,1,1,75.9,143.35,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
3165-HDOEW,Salida,1,0,1,0,1,1,1,45.85,45.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
6581-NQCBA,Snelling,0,0,1,0,16,0,1,49.95,810.2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,High Risk,Medium
1689-MRZQR,Turlock,1,0,1,0,34,1,0,78.3,2564.3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,High Risk,Long term
5835-BEQEU,Westley,1,0,0,0,3,1,1,76.95,228.4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
5565-FILXA,Yosemite National Park,0,1,0,0,16,1,1,96.15,1529.2,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,Medium
5552-ZNFSJ,Santa Rosa,1,0,0,0,1,1,0,45.3,45.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
2223-KAGMX,Santa Rosa,0,0,0,0,15,1,0,19.4,289.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low Risk,Medium
7321-PKUYW,Branscomb,0,0,0,0,11,1,0,90.15,987.95,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,High Risk,New
2833-SLKDQ,Caspar,1,0,0,0,1,1,0,45.05,45.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
7595-EUIVN,Clearlake,0,0,0,0,1,1,0,75.8,75.8,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,New
2026-TGDHM,Cloverdale,0,0,0,0,7,1,1,79.3,523.15,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
4030-VPZBD,Comptche,0,0,0,0,2,0,1,30.9,59.05,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,High Risk,New
4187-CINZD,Eldridge,0,1,0,0,46,1,0,95.25,4424.2,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,Low Risk,Long term
6818-WOBHJ,Fulton,0,1,1,0,68,1,1,89.6,6127.6,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,Low Risk,Long term
2408-TZMJL,Gualala,1,0,1,0,59,1,1,110.15,6448.05,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,High Risk,Long term
9134-CEQMF,Nice,1,1,1,0,7,1,1,89.5,676.7,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,New
7993-PYKOF,Rio Nido,1,0,1,0,8,1,0,75.0,632.95,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,High Risk,New
5027-XWQHA,Ukiah,1,0,0,0,6,1,0,44.75,270.95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
4566-QVRRW,Witter Springs,0,0,1,0,11,1,1,44.05,483.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
8519-IMDHU,Alderpoint,1,1,1,0,15,1,1,85.6,1345.55,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk,Medium
0201-OAMXR,Mckinleyville,0,0,0,0,70,1,0,115.55,8127.6,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,Low Risk,Long term
3372-KWFBM,Bayside,1,1,0,0,16,1,1,86.6,1281.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,High Risk,Medium
7831-QGOXH,Blue Lake,0,0,0,0,18,1,1,85.2,1553.9,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,High Risk,Medium
6393-WRYZE,Bridgeville,0,0,1,0,34,1,1,97.65,3207.55,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,Long term
6599-RCLCJ,Crescent City,1,0,1,0,47,1,1,109.55,5124.55,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,High Risk,Long term
9831-BPFRI,Ferndale,0,0,1,0,39,1,1,89.55,3474.45,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,High Risk,Long term
1725-MIMXW,Honeydew,1,0,0,0,1,1,1,19.45,19.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
0031-PVLZI,Korbel,0,0,1,0,4,1,0,20.35,76.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
7206-GZCDC,Loleta,0,1,0,0,1,1,1,69.25,69.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
4791-QRGMF,Miranda,1,0,1,0,59,1,1,99.5,5961.1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,Low Risk,Long term
1768-ZAIFU,Rio Dell,0,1,0,0,1,0,1,25.2,25.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
4671-LXRDQ,Salyer,1,0,0,0,2,1,1,45.0,96.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
1934-SJVJK,Smith River,1,0,0,0,1,1,0,20.15,20.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
3838-OZURD,Somes Bar,1,0,1,0,66,1,1,105.0,7133.25,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,Low Risk,Long term
9269-CQOOL,Trinidad,1,0,0,0,3,1,1,54.7,169.45,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Low Risk,New
2845-HSJCY,Whitethorn,0,0,1,0,14,1,1,87.25,1258.6,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,High Risk,Medium
1184-PJVDB,Amador City,1,0,1,0,10,1,1,79.95,857.2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,High Risk,New
9415-DPEWS,Carmichael,0,0,0,0,18,1,1,88.35,1639.3,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,High Risk,Medium
7943-RQCHR,Davis,0,0,0,0,9,1,1,94.75,889.9,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,New
3793-MMFUH,Davis,0,1,0,0,13,1,1,95.05,1290.0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,Medium
